"cd_categoria_gruppo","ds_categoria_gruppo","fl_gestione_inventario","fl_gestione_magazzino","fl_ammortamento","cd_proprio","livello","data_cancellazione","dacr","utcr","duva","utuv","pg_ver_rec","cd_categoria_padre","fl_gestione_targa","fl_gestione_seriale"
"1.8601","TENDE ALLA VENEZIANA","Y","Y","Y","8601","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","1","N","N"
"1.8203","TAVOLI IN MATERIALI VARI","Y","Y","Y","8203","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","1","N","N"
"1.4204","LAVAGNE A FOGLI MOBILI","Y","Y","Y","4204","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","1","N","N"
"1.6400","SEDIE","Y","Y","Y","6400","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","1","N","N"
"1.7200","SGABELLI","Y","Y","Y","7200","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","1","N","N"
"1.8201","TAVOLI IN METALLO","Y","Y","Y","8201","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","1","N","N"
"2.11","LIBRI E PUBBLICAZIONI UFFICIALI (GAZ.UFF.LEGGI,REGOLAMENTARI REP.","Y","Y","Y","11","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","2","N","N"
"2.21","PUBBLICAZIONI SCIENTIFICHE PER LA RICERCA TEORICA E APPLICATA (NO","Y","Y","Y","21","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","2","N","N"
"3.1502","CERCA METALLI","Y","Y","Y","1502","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2721","CESOIE","Y","Y","Y","2721","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2681","CERCAFUGHE","Y","Y","Y","2681","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.8281","TORCHI","Y","Y","Y","8281","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.8241","TIMER VARI","Y","Y","Y","8241","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2801","COAGULOMETRI","Y","Y","Y","2801","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.1204","CINEPRESE","Y","Y","Y","1204","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2881","COLORIMETRI","Y","Y","Y","2881","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2781","CITOFLUORIMETRI","Y","Y","Y","2781","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2841","COLLETTORI E RACCOGLITORI DI FRAZIONI","Y","Y","Y","2841","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2641","CENTRIFUGHE","Y","Y","Y","2641","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2840","COLLETTORI DI FRAZIONI","Y","Y","Y","2840","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2761","CHIMOGRAFI","Y","Y","Y","2761","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.8443","TRAPANI CHIRURGICI","Y","Y","Y","8443","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2241","CAMPIONATORI","Y","Y","Y","2241","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2281","CAPPE","Y","Y","Y","2281","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2282","CAPPE E CABINE A FLUSSO LAMINARE","Y","Y","Y","2282","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2321","CAPSULATRICI","Y","Y","Y","2321","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2361","CARRELLI","Y","Y","Y","2361","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2401","CARRIOLE","Y","Y","Y","2401","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2441","CASSETTE E VALIGIE PORTAUTENSILI","Y","Y","Y","2441","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2521","CASSETTE E VALIGIE PRONTO SOCCORSO","Y","Y","Y","2521","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.4323","CASSETTE FRIGORIFERE","Y","Y","Y","4323","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:51.000","SYSTEM","1","3","N","N"
"3.2481","CASSETTE MODULARI E ISTOTECHE","Y","Y","Y","2481","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.8401","TOSATRICI","Y","Y","Y","8401","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.2440","CASSETTE PORTAUTENSILI","Y","Y","Y","2440","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.8321","TORNI","Y","Y","Y","8321","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.8441","TRAPANI","Y","Y","Y","8441","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.3122","CONTATORI PER RADIAZIONI GAMMA E BETA","Y","Y","Y","3122","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.4845","TRANSILLUMINATORI","Y","Y","Y","4845","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.2921","COMPARATORI","Y","Y","Y","2921","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.2561","CATALIZZATORI","Y","Y","Y","2561","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.1445","CAVALLETTI PER DISEGNO.","Y","Y","Y","1445","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.1404","CAVALLETTI PER FOTOGRAFIA.","Y","Y","Y","1404","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.4324","CELLE FRIGORIFERE","Y","Y","Y","4324","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.8361","TOSAERBA","Y","Y","Y","8361","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.2601","CENTRALINE PER DOSAGGIO PARAFFINA","Y","Y","Y","2601","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.8440","TRAPANI E TRIVELLE","Y","Y","Y","8440","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.3441","DISINTEGRATORI","Y","Y","Y","3441","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.3261","DENSITOMETRI","Y","Y","Y","3261","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.3561","DEPURATORI GAS","Y","Y","Y","3561","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.3002","DEUMIDIFICATORI","Y","Y","Y","3002","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.3280","DIAFANOSCOPI","Y","Y","Y","3280","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.3281","DIAFANOSCOPI ( TAVOLI LUMINOSI )","Y","Y","Y","3281","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.3321","DIFFRATTOMETRI","Y","Y","Y","3321","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.426","DIFFUSORI ACUSTICI","Y","Y","Y","426","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.1802","DIFFUSORI DI FIAMMA","Y","Y","Y","1802","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.4123","DIGESTORI","Y","Y","Y","4123","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.3401","DILUITORI","Y","Y","Y","3401","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.3120","CONTATORI","Y","Y","Y","3120","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.3442","DISGREGATORI","Y","Y","Y","3442","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.724","DEIONIZZATORI","Y","Y","Y","724","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.3440","DISINTEGRATORI - DISGREGATORI","Y","Y","Y","3440","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.3521","DOSATORI","Y","Y","Y","3521","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.3481","DOSIMETRI","Y","Y","Y","3481","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.3601","ECOFTALMOSCOPI","Y","Y","Y","3601","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:52.000","SYSTEM","1","3","N","N"
"3.1682","BAGNI TERMOSTATICI A SABBIA","Y","Y","Y","1682","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1285","ARMADI PORTAUTENSILI","Y","Y","Y","1285","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1241","APRISCATOLE ELETTRICI","Y","Y","Y","1241","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.8442","TRIVELLE","Y","Y","Y","8442","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1360","ASPIRATORI","Y","Y","Y","1360","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1361","ASPIRATORI D'ARIA","Y","Y","Y","1361","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1441","ATTREZZATURE PER DISEGNO","Y","Y","Y","1441","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1500","ATTREZZATURE PER ELETTRICISTI","Y","Y","Y","1500","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1401","ATTREZZATURE PER FOTOGRAFIA","Y","Y","Y","1401","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1481","ATTREZZATURE PER IDRAULICA","Y","Y","Y","1481","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1641","AUTOCLAVI","Y","Y","Y","1641","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1521","AVVITATRICI ELETTRICHE","Y","Y","Y","1521","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1486","AVVOLGITUBI","Y","Y","Y","1486","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.8561","TRITAGHIACCIO","Y","Y","Y","8561","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.8521","TRITACARNE","Y","Y","Y","8521","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.2643","ULTRACENTRIFUGHE","Y","Y","Y","2643","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7521","SMINUZZATORI","Y","Y","Y","7521","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.3881","ESTRATTOMETRI","Y","Y","Y","3881","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6041","PIANI DI RISCONTRO","Y","Y","Y","6041","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6883","PIASTRE RISCALDANTI","Y","Y","Y","6883","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6081","PIEGATRICI","Y","Y","Y","6081","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1483","PIEGATUBI","Y","Y","Y","1483","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6121","PINZE","Y","Y","Y","6121","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1501","PINZE AMPEROMETRICHE","Y","Y","Y","1501","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6441","PIPETTATRICI","Y","Y","Y","6441","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6161","PIROMETRI","Y","Y","Y","6161","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6201","PISTOLE","Y","Y","Y","6201","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.962","PH-METRI","Y","Y","Y","962","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6401","POLIGRAFI","Y","Y","Y","6401","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7561","SONDE","Y","Y","Y","7561","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7481","SMERIGLIATRICI E MOLE","Y","Y","Y","7481","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7480","SMERIGLIATRICI","Y","Y","Y","7480","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.1403","SMALTATRICI","Y","Y","Y","1403","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.8042","POLTRONE PER INTERVENTI","Y","Y","Y","8042","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6241","POMPE","Y","Y","Y","6241","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6281","POMPE PER RIANIMAZIONE ARTIFICIALE","Y","Y","Y","6281","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6242","POMPE PER VUOTO","Y","Y","Y","6242","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7461","SISTEMI PER TRASMISSIONE E RICEZIONE DATI","Y","Y","Y","7461","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7441","SISTEMI PER MICROPROCESSORI","Y","Y","Y","7441","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7460","SISTEMI DI TRASMISSIONE E RICEZIONE DATI","Y","Y","Y","7460","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7411","SISTEMI DI FILTRAZIONE","Y","Y","Y","7411","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.805","PLUVIOMETRI","Y","Y","Y","805","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.5804","OROLOGI","Y","Y","Y","5804","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.5163","MORTAI","Y","Y","Y","5163","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.2783","FLUORIMETRI","Y","Y","Y","2783","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.5641","MOTOZAPPE","Y","Y","Y","5641","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.4162","MUFFOLE","Y","Y","Y","4162","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.5681","MULTIMETRI","Y","Y","Y","5681","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.5721","OFTALMOSCOPI","Y","Y","Y","5721","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.5800","OGGETTI D'ARTE (BENI STORICI)","Y","Y","Y","5800","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2013-04-26T09:56:45.000","FIORETTOT","1","3","N","N"
"3.5801","OGGETTI D'ARTE VARI","Y","Y","Y","5801","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.5806","OGGETTI DI SCAVO","Y","Y","Y","5806","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7602","SPETTROMETRI","Y","Y","Y","7602","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6001","PIALLATRICI","Y","Y","Y","6001","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7603","SPETTROGRAFI","Y","Y","Y","7603","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6321","PRESSE","Y","Y","Y","6321","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.5840","OROLOGI PER LABORATORI E CONTASECONDI","Y","Y","Y","5840","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.5841","OROLOGI PER LABORATORIO","Y","Y","Y","5841","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.5761","OSCILLOSCOPI","Y","Y","Y","5761","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.5881","OSMOMETRI","Y","Y","Y","5881","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7601","SPETTROFOTOMETRI","Y","Y","Y","7601","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7604","SPETTROFOTOFLUORIMETRI","Y","Y","Y","7604","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.5921","PANTOGRAFI","Y","Y","Y","5921","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.3726","PARANCHI","Y","Y","Y","3726","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7802","SOSTEGNI","Y","Y","Y","7802","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6682","PENSILI PER LABORATORIO","Y","Y","Y","6682","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.5961","PERFORATORI","Y","Y","Y","5961","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.4362","OMOGENEIZZATORI","Y","Y","Y","4362","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7841","SCAFFALATURE DA LABORATORIO IN METALLO","Y","Y","Y","7841","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7401","SISTEMI AD ASSORBIMENTO","Y","Y","Y","7401","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7202","SISTEMA DI CONTEGGIO PER SCINTILLAZIONE LIQUIDA","Y","Y","Y","7202","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7361","SIGILLA SACCHETTI","Y","Y","Y","7361","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6881","RISCALDATORI","Y","Y","Y","6881","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.442","RIVELATORI","Y","Y","Y","442","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6921","RIVETTATRICI","Y","Y","Y","6921","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6920","RIVETTATRICI E GRAFFATRICI","Y","Y","Y","6920","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6961","SALDATORI","Y","Y","Y","6961","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6962","SALDATRICI","Y","Y","Y","6962","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7840","SCAFFALATURE DA LABORATORIO","Y","Y","Y","7840","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.855","SISTEMI DI ANTENNA.","Y","Y","Y","855","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7843","SCAFFALATURE DA LABORATORIO IN MATERIALI VARI","Y","Y","Y","7843","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.6760","RIDUTTORI DI PRESSIONE E REGOLATORI","Y","Y","Y","6760","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
"3.7121","SCALDABAGNI","Y","Y","Y","7121","1","NULL","2017-05-19T14:38:37.000","MIGRAZIONE","2001-10-08T16:13:53.000","SYSTEM","1","3","N","N"
