"cd_tipo_attivita","ds_tipo_attivita","livello","cd_tipo_attivita_padre","fl_cancellato","utcr","dacr","utuv","duva","pg_ver_rec"
"522201","Liquefazione e rigassificazione di gas a scopo di trasporto marittimo e per vie d'acqua effettuata al di fuori del sito di estrazione","2","52","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"522209","Altre attivit? dei servizi connessi al trasporto marittimo e per vie d'acqua","2","52","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"522300","Attivit? dei servizi connessi al trasporto aereo","2","52","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"522410","Movimento merci relativo a trasporti aerei","2","52","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"522420","Movimento merci relativo a trasporti marittimi e fluviali","2","52","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"522430","Movimento merci relativo a trasporti ferroviari","2","52","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"522440","Movimento merci relativo ad altri trasporti terrestri","2","52","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"522910","Spedizionieri e agenzie di operazioni doganali","2","52","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"522921","Intermediari dei trasporti","2","52","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"522922","Servizi logistici relativi alla distribuzione delle merci","2","52","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"531000","Attivit? postali con obbligo di servizio universale","2","53","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"532000","Altre attivit? postali e di corriere senza obbligo di servizio universale","2","53","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"551000","Alberghi","2","55","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"552010","Villaggi turistici","2","55","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"552020","Ostelli della giovent?","2","55","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"552030","Rifugi di montagna","2","55","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"552040","Colonie marine e montane","2","55","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"552051","Affittacamere per brevi soggiorni, case ed appartamenti per vacanze, bed and breakfast, residence","2","55","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"552052","Attivit? di alloggio connesse alle aziende agricole","2","55","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"553000","Aree di campeggio e aree attrezzate per camper e roulotte","2","55","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"559010","Gestione di vagoni letto","2","55","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"559020","Alloggi per studenti e lavoratori con servizi accessori di tipo alberghiero","2","55","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"561012","Attivit? di ristorazione connesse alle aziende agricole","2","56","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"561020","Ristorazione senza somministrazione con preparazione di cibi da asporto","2","56","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"561030","Gelaterie e pasticcerie","2","56","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"561041","Gelaterie e pasticcerie ambulanti","2","56","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"561042","Ristorazione ambulante","2","56","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"561050","Ristorazione su treni e navi","2","56","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"562100","Catering per eventi, banqueting","2","56","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"562910","Mense","2","56","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"562920","Catering continuativo su base contrattuale","2","56","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"563000","Bar e altri esercizi simili senza cucina","2","56","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"581100","Edizione di libri","2","58","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"581201","Pubblicazione di elenchi","2","58","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"581202","Pubblicazione di mailing list","2","58","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"581300","Edizione di quotidiani","2","58","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"581400","Edizione di riviste e periodici","2","58","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"264001","Fabbricazione di apparecchi per la riproduzione e registrazione del suono e delle immagini","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"691010","Attivit? degli studi legali","2","69","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"691020","Attivit? degli studi notarili","2","69","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"692011","Servizi forniti da dottori commercialisti","2","69","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"692012","Servizi forniti da ragionieri e periti commerciali","2","69","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"692013","Servizi forniti da revisori contabili, periti, consulenti ed altri soggetti che svolgono attivit? in materia di amministrazione, contabilit? e tributi","2","69","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"692014","Attivit? svolta dai Centri di assistenza fiscale (Caf)","2","69","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"692015","Gestione ed amministrazione del personale per conto terzi","2","69","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"692020","Attivit? delle societ? di revisione e certificazione di bilanci","2","69","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"692030","Attivit? dei consulenti del lavoro","2","69","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"701000","Attivit? delle holding impegnate nelle attivit? gestionali (holding operative)","2","70","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"702100","Pubbliche relazioni e comunicazione","2","70","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"702201","Attivit? di consulenza per la gestione della logistica aziendale","2","70","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"702209","Altre attivit? di consulenza imprenditoriale e altra consulenza amministrativo-gestionale e pianificazione aziendale","2","70","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"711100","Attivit? degli studi di architettura","2","71","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"711210","Attivit? degli studi di ingegneria","2","71","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"711220","Servizi di progettazione di ingegneria integrata","2","71","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"711230","Attivit? tecniche svolte da geometri","2","71","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"711240","Attivit? di cartografia e aerofotogrammetria","2","71","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"711250","Attivit? di studio geologico e di prospezione geognostica e mineraria","2","71","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"712010","Collaudi e analisi tecniche di prodotti","2","71","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"712021","Controllo di qualit? e certificazione di prodotti, processi e sistemi","2","71","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"712022","Attivit? per la tutela di beni di produzione controllata","2","71","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"721100","Ricerca e sviluppo sperimentale nel campo delle biotecnologie","2","72","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"721901","Ricerca e sviluppo sperimentale nel campo della geologia","2","72","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"721909","Ricerca e sviluppo sperimentale nel campo delle altre scienze naturali e dell'ingegneria","2","72","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"722000","Ricerca e sviluppo sperimentale nel campo delle scienze sociali e umanistiche","2","72","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"731101","Ideazione di campagne pubblicitarie","2","73","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"731102","Conduzione di campagne di marketing e altri servizi pubblicitari","2","73","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"731200","Attivit? delle concessionarie e degli altri intermediari di servizi pubblicitari","2","73","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"732000","Ricerche di mercato e sondaggi di opinione","2","73","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"741010","Attivit? di design di moda e design industriale","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"741021","Attivit? dei disegnatori grafici di pagine web","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"741029","Altre attivit? dei disegnatori grafici","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"741030","Attivit? dei disegnatori tecnici","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"741090","Altre attivit? di design","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"742011","Attivit? di fotoreporter","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"742012","Attivit? di riprese aeree nel campo della fotografia","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"742019","Altre attivit? di riprese fotografiche","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"742020","Laboratori fotografici per lo sviluppo e la stampa","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"743000","Traduzione e interpretariato","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"749011","Consulenza agraria fornita da agronomi","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"749012","Consulenza agraria fornita da agrotecnici e periti agrari","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"749021","Consulenza sulla sicurezza ed igiene dei posti di lavoro","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"749029","Altra attivit? di consulenza in materia di sicurezza","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"749091","Attivit? tecniche svolte da periti industriali","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"749092","Attivit? riguardanti le previsioni meteorologiche","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"749093","Altre attivit? di consulenza tecnica nca","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"749094","Agenzie ed agenti o procuratori per lo spettacolo e lo sport","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"749099","Altre attivit? professionali nca","2","74","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"750000","Servizi veterinari","2","75","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"771100","Noleggio di autovetture ed autoveicoli leggeri","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"771200","Noleggio di autocarri e di altri veicoli pesanti","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"772101","Noleggio di biciclette","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"772102","Noleggio senza equipaggio di imbarcazioni da diporto (inclusi i pedal?)","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"772109","Noleggio di altre attrezzature sportive e ricreative","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"772200","Noleggio di videocassette, Cd, Dvd e dischi contenenti audiovisivi o videogame","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"772910","Noleggio di biancheria da tavola, da letto, da bagno e di articoli di vestiario","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"772990","Noleggio di altri beni per uso personale e domestico nca (escluse le attrezzature sportive e ricreative)","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"773100","Noleggio di macchine e attrezzature agricole","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"773200","Noleggio di macchine e attrezzature per lavori edili e di genio civile","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"773300","Noleggio di macchine e attrezzature per ufficio (inclusi i computer)","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"773400","Noleggio di mezzi di trasporto marittimo e fluviale","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"773500","Noleggio di mezzi di trasporto aereo","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"773910","Noleggio di altri mezzi di trasporto terrestri","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"773991","Noleggio di container adibiti ad alloggi o ad uffici","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"773992","Noleggio di container per diverse modalit? di trasporto","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"773993","Noleggio senza operatore di attrezzature di sollevamento e movimentazione merci: carrelli elevatori, pallet eccetera","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"773994","Noleggio di strutture ed attrezzature per manifestazioni e spettacoli: impianti luce ed audio senza operatore, palchi, stand ed addobbi luminosi","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"853110","Istruzione secondaria di primo grado: scuole medie","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"853120","Istruzione secondaria di secondo grado di formazione generale: licei","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"853201","Scuole di vela e navigazione che rilasciano brevetti o patenti commerciali","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"853202","Scuole di volo che rilasciano brevetti o patenti commerciali","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"853203","Scuole di guida professionale per autisti, ad esempio di autocarri, di autobus e di pullman","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"853209","Altra istruzione secondaria di secondo grado di formazione tecnica, professionale e artistica","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"854100","Istruzione e formazione tecnica superiore (IFTS)","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"854200","Istruzione universitaria e post-universitaria; accademie e conservatori","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"855100","Corsi sportivi e ricreativi","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"855201","Corsi di danza","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"855209","Altra formazione culturale","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"855300","Autoscuole, scuole di pilotaggio e nautiche","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"855910","Universit? popolare","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"855920","Corsi di formazione e corsi di aggiornamento professionale","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"855930","Scuole e corsi di lingua","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"855990","Altri servizi di istruzione nca","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"856001","Consulenza scolastica e servizi di orientamento scolastico","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"856009","Altre attivit? di supporto all'istruzione","2","85","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"861010","Ospedali e case di cura generici","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"861020","Ospedali e case di cura specialistici","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"861030","Istituti, cliniche e policlinici universitari","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"861040","Ospedali e case di cura per lunga degenza","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"862100","Servizi degli studi medici di medicina generale","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"862201","Prestazioni sanitarie svolte da chirurghi","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"862202","Ambulatori e poliambulatori del Servizio Sanitario Nazionale","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"862203","Attivit? dei centri di radioterapia","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"862204","Attivit? dei centri di dialisi","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"862205","Studi di omeopatia e di agopuntura","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"862206","Centri di medicina estetica","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"862209","Altri studi medici specialistici e poliambulatori","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"862300","Attivit? degli studi odontoiatrici","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"869011","Laboratori radiografici","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"869012","Laboratori di analisi cliniche","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"869013","Laboratori di igiene e profilassi","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"869021","Fisioterapia","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"869029","Altre attivit? paramediche indipendenti nca","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"869030","Attivit? svolta da psicologi","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"869041","Attivit? degli ambulatori tricologici","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"869042","Servizi di ambulanza, delle banche del sangue e altri servizi sanitari nca","2","86","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"871000","Strutture di assistenza infermieristica residenziale per anziani","2","87","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"872000","Strutture di assistenza residenziale per persone affette da ritardi mentali, disturbi mentali o che abusano di sostanze stupefacenti","2","87","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"873000","Strutture di assistenza residenziale per anziani e disabili","2","87","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"879000","Altre strutture di assistenza sociale residenziale","2","87","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"881000","Assistenza sociale non residenziale per anziani e disabili","2","88","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"889100","Servizi di asili nido; assistenza diurna per minori disabili","2","88","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"889900","Altre attivit? di assistenza sociale non residenziale nca","2","88","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"900101","Attivit? nel campo della recitazione","2","90","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"900109","Altre rappresentazioni artistiche","2","90","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"900201","Noleggio con operatore di strutture ed attrezzature per manifestazioni e spettacoli","2","90","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"900202","Attivit? nel campo della regia","2","90","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"900209","Altre attivit? di supporto alle rappresentazioni artistiche","2","90","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"900301","Attivit? dei giornalisti indipendenti","2","90","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"900302","Attivit? di conservazione e restauro di opere d'arte","2","90","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"900309","Altre creazioni artistiche e letterarie","2","90","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"900400","Gestione di teatri, sale da concerto e altre strutture artistiche","2","90","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"910100","Attivit? di biblioteche ed archivi","2","91","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"910200","Attivit? di musei","2","91","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"910300","Gestione di luoghi e monumenti storici e attrazioni simili","2","91","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"910400","Attivit? degli orti botanici, dei giardini zoologici e delle riserve naturali","2","91","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"920001","Ricevitorie del Lotto, SuperEnalotto, Totocalcio eccetera","2","92","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"920002","Gestione di apparecchi che consentono vincite in denaro funzionanti a moneta o a gettone","2","92","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"920009","Altre attivit? connesse con le lotterie e le scommesse","2","92","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"931110","Gestione di stadi","2","93","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"931120","Gestione di piscine","2","93","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"931130","Gestione di impianti sportivi polivalenti","2","93","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"931190","Gestione di altri impianti sportivi nca","2","93","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"931200","Attivit? di club sportivi","2","93","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"931300","Gestione di palestre","2","93","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"931910","Enti e organizzazioni sportive, promozione di eventi sportivi","2","93","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"931991","Ricarica di bombole per attivit? subacquee","2","93","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"773999","Noleggio senza operatore di altre macchine ed attrezzature nca","2","77","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
